Id,SalePrice
1635,179946.359
1636,162346.901
1637,179257.945
1638,212995.655
1639,184046.948
1640,247552.63
1641,183119.548
1642,225019.893
1643,230266.821
1644,226990.081
1645,176111.657
1646,151666.981
1647,165310.37
1648,142023.258
1649,137413.046
1650,121405.417
1651,122747.662
1652,92697.0
1653,93556.15
1654,157052.749
1655,157245.319
1656,150748.502
1657,155828.301
1658,154248.824
1659,146139.257
1660,143039.185
1661,435257.637
1662,382654.694
1663,380243.374
1664,466346.594
1665,317485.822
1666,341368.766
1667,352043.632
1668,332760.836
1669,294799.297
1670,341095.247
1671,264735.759
1672,479709.228
1673,301124.55
1674,252751.248
1675,186775.341
1676,190620.361
1677,214960.431
1678,461077.081
1679,391488.832
1680,337140.432
1681,279399.245
1682,300066.325
1683,186097.015
1684,171232.776
1685,174320.467
1686,171016.755
1687,166562.29
1688,188253.04
1689,190180.362
1690,184428.849
1691,174592.08
1692,259384.096
1693,168067.303
1694,182042.759
1695,170270.517
1696,266041.226
1697,171023.225
1698,345906.755
1699,334104.797
1700,237147.693
1701,263309.118
1702,264803.263
1703,259609.27
1704,300087.33
1705,251126.231
1706,461532.265
1707,224749.726
1708,221839.428
1709,270682.876
1710,238034.036
1711,264920.947
1712,270373.663
1713,246645.671
1714,226848.256
1715,202609.663
1716,179023.549
1717,166160.664
1718,132791.14
1719,205697.408
1720,250765.433
1721,170645.315
1722,118513.105
1723,155087.326
1724,215265.284
1725,228601.636
1726,182700.248
1727,168832.712
1728,186896.668
1729,161284.02
1730,159367.659
1731,123918.523
1732,131216.37
1733,126400.619
1734,132559.544
1735,129226.396
1736,116550.562
1737,370794.857
1738,213958.233
1739,264997.703
1740,186571.834
1741,178103.409
1742,172026.781
1743,176069.786
1744,313108.492
1745,250464.406
1746,272755.714
1747,214053.133
1748,202000.71
1749,162200.117
1750,148732.453
1751,228926.688
1752,122224.2
1753,144620.946
1754,210561.18
1755,167068.743
1756,120766.101
1757,116618.276
1758,146859.524
1759,168077.051
1760,156995.934
1761,147108.891
1762,173872.59
1763,167078.704
1764,116594.191
1765,173470.476
1766,167375.882
1767,193997.672
1768,142674.672
1769,169698.999
1770,135258.798
1771,132181.262
1772,129017.951
1773,142447.563
1774,135080.46
1775,135066.263
1776,117740.191
1777,117809.451
1778,130349.599
1779,116939.496
1780,175868.092
1781,134780.057
1782,98935.676
1783,132111.407
1784,92863.114
1785,118191.115
1786,148713.732
1787,166658.363
1788,58982.734
1789,91566.791
1790,86995.752
1791,170950.53
1792,153757.04
1793,145537.49
1794,139849.756
1795,136638.047
1796,120745.486
1797,120171.052
1798,126866.757
1799,112643.247
1800,129359.859
1801,128223.244
1802,155469.366
1803,152527.218
1804,139849.827
1805,137810.95
1806,111058.777
1807,145986.537
1808,120949.801
1809,128087.072
1810,147605.089
1811,114391.31
1812,117285.808
1813,120871.748
1814,100725.783
1815,63079.345
1816,97145.922
1817,128075.817
1818,127468.73
1819,114245.11
1820,79431.921
1821,119739.544
1822,148022.113
1823,64770.195
1824,135307.049
1825,140315.477
1826,100912.273
1827,108561.525
1828,143034.865
1829,113546.021
1830,142266.265
1831,172132.261
1832,119117.411
1833,149586.618
1834,125724.432
1835,170265.154
1836,121397.978
1837,104173.536
1838,133089.473
1839,82850.255
1840,163728.874
1841,146397.551
1842,93306.372
1843,141761.496
1844,134478.286
1845,144721.644
1846,153237.722
1847,155744.442
1848,65059.206
1849,118850.99
1850,131907.245
1851,153556.457
1852,124590.762
1853,135112.464
1854,172590.33
1855,148954.884
1856,224101.291
1857,152379.221
1858,137412.101
1859,121795.13
1860,150793.184
1861,121523.771
1862,266963.928
1863,263615.44
1864,263615.44
1865,330100.211
1866,322998.19
1867,242649.414
1868,317102.576
1869,194432.298
1870,253541.875
1871,250968.979
1872,171187.382
1873,228215.423
1874,137579.447
1875,208982.201
1876,195923.693
1877,208050.081
1878,206253.021
1879,129996.796
1880,136116.556
1881,237211.183
1882,257515.799
1883,199564.907
1884,216202.066
1885,261760.431
1886,308789.168
1887,201220.861
1888,278350.215
1889,163032.354
1890,138253.692
1891,142021.828
1892,114206.894
1893,137380.718
1894,129113.128
1895,154035.936
1896,124878.793
1897,122648.728
1898,110770.638
1899,128235.961
1900,148602.876
1901,173319.97
1902,153031.629
1903,217325.49
1904,134366.383
1905,185351.267
1906,157077.86
1907,217287.12
1908,117542.626
1909,144194.783
1910,137343.419
1911,199577.077
1912,267720.468
1913,142084.834
1914,66286.966
1915,328863.747
1916,73401.869
1917,252850.687
1918,133469.395
1919,155525.434
1920,149743.013
1921,420498.953
1922,332669.995
1923,195732.358
1924,239625.711
1925,229680.922
1926,393854.079
1927,137497.799
1928,158387.604
1929,126183.64
1930,129523.106
1931,140947.735
1932,141862.101
1933,167609.191
1934,180879.437
1935,179313.71
1936,187895.959
1937,181568.831
1938,164943.616
1939,260659.336
1940,199834.043
1941,175881.154
1942,187094.016
1943,192873.986
1944,311046.293
1945,371804.121
1946,158145.391
1947,319846.257
1948,168645.368
1949,248982.859
1950,178005.422
1951,268981.814
1952,242840.166
1953,165947.02
1954,202648.04
1955,131920.869
1956,264818.099
1957,164517.311
1958,307474.636
1959,139380.048
1960,112512.505
1961,125596.064
1962,92716.85
1963,97741.498
1964,116328.518
1965,151803.912
1966,156529.404
1967,290415.864
1968,401819.79
1969,395048.869
1970,413163.448
1971,420164.206
1972,361771.15
1973,271150.129
1974,313647.202
1975,472868.852
1976,277888.119
1977,357294.863
1978,352179.272
1979,333785.243
1980,195738.443
1981,342636.28
1982,244120.258
1983,224156.344
1984,169034.541
1985,203531.511
1986,206289.122
1987,177996.125
1988,178501.282
1989,191315.02
1990,219789.88
1991,215652.181
1992,213396.368
1993,173295.005
1994,240726.451
1995,185580.933
1996,259893.136
1997,317701.705
1998,367409.401
1999,248837.589
2000,304352.097
2001,261146.493
2002,234283.203
2003,254676.345
2004,266274.314
2005,236175.364
2006,230846.252
2007,255763.974
2008,210188.623
2009,185978.589
2010,199526.352
2011,136838.364
2012,180874.797
2013,181059.31
2014,188425.372
2015,203132.008
2016,190984.132
2017,206645.401
2018,122750.074
2019,133873.03
2020,121062.788
2021,117760.003
2022,176284.653
2023,150988.884
2024,228631.852
2025,383208.651
2026,184899.432
2027,150111.662
2028,153082.363
2029,170185.647
2030,285907.679
2031,270903.624
2032,291598.407
2033,272577.271
2034,163931.56
2035,206387.441
2036,193597.284
2037,205243.539
2038,336302.855
2039,219157.119
2040,378189.443
2041,286026.349
2042,209986.584
2043,167309.177
2044,174909.748
2045,235366.584
2046,135985.329
2047,151807.42
2048,133242.479
2049,134034.85
2050,178428.881
2051,105143.98
2052,129384.357
2053,141965.123
2054,81516.57
2055,153273.557
2056,122476.946
2057,129240.054
2058,202282.154
2059,145652.352
2060,157632.076
2061,175476.256
2062,139069.875
2063,109199.284
2064,140679.152
2065,117219.725
2066,170062.583
2067,133632.233
2068,135338.046
2069,85606.712
2070,104504.574
2071,92914.527
2072,137100.887
2073,135593.328
2074,180382.463
2075,143019.167
2076,121282.89
2077,149903.4
2078,131722.55
2079,131561.042
2080,113879.29
2081,124329.646
2082,128848.362
2083,142847.491
2084,109316.187
2085,133032.26
2086,115498.943
2087,122909.064
2088,109437.75
2089,91920.38
2090,128489.059
2091,125174.252
2092,132328.981
2093,144952.193
2094,136957.847
2095,147128.804
2096,88212.584
2097,93254.006
2098,147303.45
2099,61273.219
2100,118993.077
2101,124619.501
2102,148056.948
2103,102307.502
2104,137239.495
2105,128697.282
2106,79295.863
2107,239659.919
2108,113160.281
2109,115223.182
2110,125357.118
2111,160334.148
2112,144860.031
2113,118722.687
2114,111885.918
2115,157520.209
2116,114330.75
2117,149423.057
2118,122052.312
2119,110518.728
2120,108352.348
2121,91653.761
2122,103387.796
2123,91523.663
2124,186817.21
2125,137513.002
2126,168239.66
2127,145768.576
2128,123009.575
2129,103568.04
2130,146522.492
2131,151773.071
2132,114299.867
2133,118534.229
2134,117056.545
2135,104055.298
2136,88317.018
2137,116540.833
2138,135240.122
2139,151848.423
2140,133978.725
2141,135842.379
2142,135903.463
2143,144971.533
2144,128074.37
2145,131604.0
2146,148645.61
2147,181907.419
2148,124387.172
2149,135803.199
2150,235872.592
2151,138767.877
2152,179981.226
2153,163409.152
2154,112535.466
2155,130183.982
2156,230245.837
2157,247091.681
2158,235790.822
2159,221250.118
2160,170162.87
2161,251552.881
2162,427498.551
2163,333397.477
2164,260853.521
2165,186071.829
2166,144187.183
2167,207371.823
2168,206684.259
2169,194517.655
2170,217659.438
2171,148643.293
2172,137283.421
2173,159071.353
2174,235790.434
2175,297289.558
2176,323256.718
2177,252399.226
2178,225663.187
2179,146645.237
2180,196614.049
2181,192316.822
2182,217820.906
2183,195324.866
2184,136906.03
2185,127790.583
2186,146122.265
2187,147124.785
2188,155558.405
2189,172853.588
2190,84533.617
2191,88290.375
2192,100571.534
2193,94678.051
2194,97744.965
2195,114046.911
2196,110666.893
2197,115054.428
2198,161257.343
2199,157768.273
2200,128337.331
2201,135197.206
2202,193475.068
2203,173727.778
2204,178236.746
2205,119975.466
2206,132368.371
2207,228789.64
2208,219811.658
2209,196301.74
2210,121661.131
2211,114888.896
2212,108691.606
2213,107668.283
2214,146321.652
2215,98448.477
2216,150813.712
2217,74482.059
2218,91005.813
2219,71253.095
2220,77642.446
2221,329906.296
2222,252981.993
2223,261912.024
2224,210887.266
2225,138019.816
2226,186492.184
2227,199789.267
2228,277480.798
2229,250433.453
2230,154304.963
2231,213522.302
2232,176847.795
2233,177774.644
2234,268330.146
2235,198222.959
2236,287508.226
2237,375394.337
2238,199589.717
2239,108493.802
2240,165031.423
2241,155910.118
2242,138033.744
2243,133143.675
2244,92828.083
2245,96245.855
2246,145805.963
2247,94494.696
2248,124153.75
2249,126556.713
2250,139581.65
2251,132548.896
2252,176557.074
2253,155988.679
2254,179848.674
2255,192142.117
2256,182419.318
2257,193142.827
2258,172565.698
2259,179706.91
2260,148993.792
2261,189971.44
2262,215198.35
2263,326894.198
2264,438959.757
2265,166111.216
2266,294442.533
2267,380938.758
2268,371482.773
2269,159135.423
2270,182370.453
2271,247891.641
2272,199396.385
2273,166354.352
2274,172221.382
2275,164988.196
2276,167817.419
2277,181726.571
2278,153778.845
2279,123846.815
2280,113624.034
2281,178365.339
2282,175068.085
2283,89996.554
2284,113894.99
2285,150451.285
2286,126386.16
2287,333413.845
2288,274203.537
2289,394760.01
2290,416263.81
2291,320326.553
2292,432490.245
2293,464556.352
2294,374996.821
2295,451201.252
2296,283627.252
2297,310739.073
2298,327625.819
2299,381767.014
2300,324682.428
2301,275263.511
2302,231291.954
2303,259364.123
2304,248858.774
2305,182737.154
2306,183492.192
2307,187258.397
2308,219230.751
2309,291690.182
2310,224890.987
2311,196574.241
2312,171511.726
2313,174587.979
2314,173685.063
2315,174072.179
2316,182262.193
2317,179139.937
2318,172979.22
2319,175986.609
2320,179359.341
2321,259256.328
2322,168531.14
2323,181267.098
2324,166741.044
2325,214017.156
2326,166440.227
2327,212134.997
2328,219817.809
2329,182550.634
2330,178797.85
2331,352322.589
2332,383488.354
2333,317818.563
2334,254375.685
2335,257218.475
2336,331327.783
2337,204079.789
2338,278587.05
2339,233470.4
2340,404655.929
2341,221726.874
2342,242382.737
2343,216210.646
2344,236772.002
2345,246335.814
2346,227068.969
2347,199785.04
2348,231099.825
2349,157038.364
2350,282039.986
2351,266546.358
2352,262082.066
2353,204142.141
2354,120132.24
2355,154603.32
2356,152530.773
2357,202632.585
2358,195043.378
2359,129345.581
2360,122278.02
2361,140824.128
2362,269745.542
2363,139357.625
2364,150552.002
2365,231056.115
2366,196679.872
2367,226901.995
2368,206345.676
2369,225358.449
2370,167364.871
2371,170234.139
2372,179939.447
2373,266984.37
2374,299626.812
2375,242030.804
2376,273824.945
2377,361953.258
2378,135230.998
2379,195158.678
2380,143375.48
2381,161287.564
2382,185611.066
2383,216370.577
2384,237134.586
2385,150471.365
2386,143121.504
2387,132939.722
2388,103791.614
2389,127315.584
2390,135983.703
2391,134150.952
2392,112837.052
2393,162539.345
2394,145543.075
2395,190956.968
2396,146283.392
2397,187749.021
2398,129036.393
2399,60584.11
2400,56199.526
2401,117432.139
2402,135260.083
2403,132087.518
2404,145218.144
2405,160647.572
2406,131694.515
2407,128570.941
2408,135501.703
2409,135301.932
2410,163030.312
2411,120931.3
2412,156212.443
2413,140188.551
2414,130441.211
2415,129394.285
2416,121886.293
2417,134000.596
2418,123687.51
2419,132839.132
2420,124314.02
2421,150726.351
2422,118768.08
2423,124563.784
2424,152931.672
2425,164433.249
2426,126106.147
2427,135430.708
2428,172806.479
2429,112822.483
2430,128004.46
2431,126578.713
2432,135457.554
2433,144166.672
2434,143442.281
2435,151398.206
2436,105678.159
2437,116873.86
2438,123297.12
2439,112101.398
2440,125112.878
2441,101745.52
2442,101266.159
2443,113641.652
2444,127303.78
2445,88831.776
2446,127221.608
2447,220745.526
2448,140362.028
2449,112508.177
2450,151203.954
2451,128488.539
2452,220422.637
2453,95617.679
2454,122961.127
2455,104793.603
2456,139299.335
2457,122231.958
2458,115910.215
2459,111790.919
2460,141000.212
2461,115755.385
2462,132310.968
2463,116917.335
2464,147817.633
2465,131380.625
2466,116807.71
2467,155402.101
2468,93912.881
2469,97342.05
2470,177899.085
2471,195126.599
2472,176708.121
2473,121123.842
2474,112379.075
2475,229991.957
2476,111661.179
2477,128664.17
2478,160359.425
2479,124804.132
2480,135503.296
2481,136868.479
2482,134656.283
2483,119291.93
2484,124841.545
2485,122875.605
2486,150939.948
2487,187871.168
2488,156766.818
2489,149923.607
2490,150624.917
2491,89348.326
2492,188611.954
2493,137737.64
2494,173280.702
2495,101779.144
2496,217510.478
2497,154046.562
2498,117269.438
2499,92237.102
2500,128504.517
2501,134266.524
2502,154037.016
2503,98996.613
2504,180596.619
2505,220294.199
2506,260181.826
2507,317995.889
2508,258886.312
2509,216980.104
2510,235064.49
2511,187119.566
2512,215468.748
2513,220422.562
2514,252932.0
2515,149833.784
2516,161353.182
2517,130128.107
2518,145005.045
2519,222949.54
2520,205201.645
2521,195824.962
2522,221273.545
2523,133512.529
2524,136739.805
2525,142556.514
2526,142012.049
2527,124844.637
2528,129730.504
2529,133665.345
2530,110701.965
2531,241478.277
2532,227238.038
2533,200636.94
2534,247001.986
2535,312237.259
2536,236716.907
2537,237235.234
2538,185327.195
2539,189557.764
2540,175343.643
2541,181025.535
2542,163543.245
2543,128578.434
2544,131320.969
2545,129632.676
2546,141159.359
2547,139137.73
2548,148295.656
2549,157419.047
2550,441325.317
2551,141527.678
2552,125794.783
2553,88041.259
2554,112980.323
2555,104054.437
2556,109931.361
2557,119256.309
2558,163088.86
2559,138916.349
2560,122451.81
2561,141656.469
2562,130049.486
2563,141053.163
2564,174411.186
2565,127222.414
2566,149993.436
2567,131503.242
2568,198593.415
2569,195900.325
2570,121275.107
2571,164892.342
2572,187405.031
2573,245378.656
2574,302750.346
2575,123691.585
2576,129809.657
2577,158577.034
2578,99083.143
2579,79472.173
2580,130166.395
2581,131811.635
2582,118139.357
2583,279109.973
2584,159901.755
2585,172943.423
2586,210053.516
2587,203791.018
2588,152562.253
2589,143442.693
2590,220060.57
2591,188442.535
2592,231978.879
2593,260786.756
2594,175993.532
2595,211873.913
2596,346851.46
2597,182130.562
2598,266667.194
2599,326200.493
2600,146815.775
2601,134537.775
2602,86447.504
2603,96455.396
2604,85109.211
2605,85449.226
2606,142167.902
2607,174494.097
2608,195387.85
2609,165005.502
2610,117058.16
2611,154852.633
2612,151723.52
2613,125728.434
2614,125867.676
2615,152703.515
2616,138321.55
2617,167330.66
2618,172753.779
2619,225702.657
2620,185780.662
2621,183299.591
2622,185873.858
2623,247878.252
2624,261124.226
2625,327377.646
2626,165070.682
2627,182728.271
2628,396566.316
2629,522698.798
2630,342849.835
2631,426416.043
2632,382029.369
2633,316357.238
2634,399143.974
2635,146376.745
2636,191952.273
2637,167146.605
2638,255176.953
2639,178555.048
2640,150343.899
2641,116830.766
2642,189310.662
2643,108235.767
2644,131555.967
2645,91181.903
2646,90666.4
2647,94411.854
2648,139210.093
2649,138015.025
2650,149373.888
2651,152391.668
2652,429090.932
2653,264313.317
2654,241910.772
2655,372621.245
2656,316742.988
2657,341074.649
2658,277840.043
2659,294515.816
2660,323792.05
2661,339472.765
2662,350457.585
2663,280487.849
2664,285872.543
2665,323134.975
2666,302446.362
2667,168418.132
2668,179625.615
2669,178274.334
2670,284829.573
2671,179833.994
2672,182010.744
2673,207768.745
2674,201866.331
2675,168973.261
2676,189417.377
2677,194638.389
2678,254851.488
2679,278041.548
2680,266187.391
2681,388688.455
2682,327230.502
2683,503527.768
2684,311111.724
2685,342095.442
2686,263715.458
2687,329934.187
2688,232590.931
2689,220800.268
2690,465596.512
2691,183620.521
2692,126587.949
2693,195326.935
2694,124787.352
2695,199560.996
2696,190303.523
2697,187288.897
2698,196679.5
2699,173499.775
2700,164978.189
2701,156694.677
2702,120775.771
2703,132913.335
2704,141123.032
2705,125081.925
2706,117502.231
2707,120466.329
2708,136149.496
2709,110349.709
2710,124898.09
2711,287613.561
2712,361284.585
2713,182410.005
2714,156427.88
2715,172351.749
2716,163975.742
2717,185943.312
2718,235425.099
2719,158125.577
2720,165262.48
2721,144188.399
2722,160941.956
2723,141244.018
2724,127687.3
2725,137758.937
2726,147749.064
2727,168281.809
2728,167379.522
2729,153928.42
2730,145488.549
2731,117433.987
2732,116188.848
2733,158522.414
2734,139867.456
2735,136423.925
2736,142388.606
2737,121232.175
2738,133420.893
2739,160759.391
2740,132657.724
2741,149186.59
2742,151375.798
2743,150678.351
2744,146146.795
2745,136088.833
2746,134928.21
2747,150577.231
2748,124397.369
2749,127301.617
2750,136419.355
2751,127712.737
2752,236190.79
2753,148384.153
2754,202002.887
2755,126819.065
2756,89468.814
2757,77777.215
2758,85824.552
2759,156145.772
2760,146577.37
2761,148541.451
2762,148499.85
2763,190208.194
2764,170180.6
2765,260166.907
2766,141830.029
2767,88931.348
2768,127293.883
2769,138381.93
2770,151319.69
2771,119645.85
2772,122242.679
2773,141113.152
2774,139045.439
2775,136725.278
2776,141032.311
2777,149060.248
2778,134589.757
2779,120566.057
2780,111555.486
2781,101411.77
2782,96381.637
2783,108019.718
2784,126855.426
2785,137981.466
2786,76563.312
2787,117211.366
2788,90510.225
2789,211708.407
2790,96032.257
2791,116942.961
2792,87758.828
2793,166352.578
2794,101989.542
2795,120122.208
2796,103526.447
2797,177285.535
2798,123516.845
2799,119084.626
2800,80509.735
2801,112181.463
2802,134506.475
2803,152869.112
2804,141276.232
2805,94558.016
2806,102524.262
2807,154240.574
2808,147473.408
2809,127007.05
2810,133716.23
2811,156812.18
2812,145505.676
2813,146893.293
2814,156958.738
2815,93644.133
2816,254136.281
2817,136962.771
2818,130225.97
2819,176511.018
2820,136525.498
2821,112132.546
2822,174954.528
2823,222404.838
2824,180905.268
2825,150578.564
2826,133682.438
2827,149725.242
2828,213183.498
2829,173824.728
2830,229658.491
2831,189488.025
2832,218175.248
2833,289542.501
2834,215433.401
2835,221162.351
2836,195976.855
2837,168955.755
2838,147730.783
2839,184076.484
2840,195348.703
2841,201943.14
2842,221635.314
2843,149920.513
2844,156459.064
2845,123522.0
2846,207449.159
2847,199666.346
2848,222953.284
2849,214074.107
2850,279565.024
2851,244195.26
2852,225371.652
2853,236871.2
2854,138906.38
2855,198189.856
2856,207760.758
2857,192382.9
2858,199385.035
2859,135755.878
2860,123626.281
2861,144919.389
2862,197179.882
2863,119092.835
2864,259507.063
2865,141028.294
2866,143120.279
2867,89019.639
2868,119782.799
2869,117482.18
2870,165340.966
2871,108414.103
2872,61475.193
2873,101423.815
2874,144857.895
2875,115527.585
2876,156550.424
2877,140992.017
2878,166895.799
2879,149253.487
2880,111800.162
2881,153319.062
2882,165770.67
2883,172218.512
2884,182094.761
2885,178386.963
2886,199535.539
2887,102478.224
2888,126470.142
2889,67572.205
2890,84951.016
2891,134559.912
2892,63541.614
2893,97922.122
2894,62474.466
2895,325555.965
2896,292082.44
2897,196286.499
2898,149884.308
2899,231438.171
2900,159960.271
2901,183532.133
2902,179648.836
2903,353276.917
2904,349091.625
2905,117244.7
2906,201556.371
2907,117258.122
2908,127893.05
2909,141588.001
2910,83022.15
2911,85444.054
2912,150673.119
2913,86719.62
2914,84812.554
2915,82998.004
2916,85842.481
2917,149873.875
2918,111117.082
2919,224627.322
