Id,SalePrice
2015,202086.42
2016,196343.06
2017,203684.19
2018,118180.445
2019,123012.766
2020,103984.22
2021,100689.11
2022,182281.61
2023,145248.02
2024,214203.48
2025,318181.38
2026,175885.31
2027,157801.06
2028,169903.25
2029,165072.72
2030,269982.72
2031,260654.94
2032,283988.66
2033,260573.3
2034,161219.81
2035,207945.77
2036,183651.1
2037,186698.33
2038,298186.97
2039,217021.78
2040,391773.25
2041,306753.38
2042,197305.58
2043,162693.86
2044,149771.8
2045,204180.16
2046,136014.38
2047,145380.5
2048,137899.94
2049,132195.17
2050,173912.98
2051,105407.086
2052,129574.805
2053,155331.31
2054,81612.375
2055,143640.06
2056,133159.11
2057,124250.02
2058,236367.34
2059,147921.5
2060,166244.53
2061,181105.64
2062,140077.38
2063,111354.94
2064,139619.11
2065,116216.94
2066,174908.98
2067,120267.56
2068,133273.2
2069,80587.54
2070,99854.24
2071,87725.98
2072,114448.88
2073,142303.88
2074,179458.39
2075,150038.14
2076,104972.12
2077,145705.02
2078,126819.234
2079,141466.69
2080,120647.25
2081,125922.36
2082,132343.56
2083,137555.05
2084,110103.91
2085,140013.0
2086,126386.914
2087,128268.69
2088,120572.13
2089,87781.13
2090,129684.49
2091,131045.13
2092,132675.34
2093,141845.23
2094,118417.19
2095,153749.81
2096,76341.45
2097,92962.47
2098,149199.38
2099,42232.062
2100,109794.1
2101,130398.1
2102,128209.17
2103,105627.29
2104,135563.16
2105,128560.5
2106,62794.863
2107,232006.78
2108,112398.3
2109,123385.87
2110,123113.51
2111,155679.58
2112,142025.95
2113,112075.195
2114,109183.164
2115,154651.58
2116,111975.29
2117,160400.48
2118,133537.69
2119,107764.445
2120,109069.42
2121,86599.47
2122,88044.266
2123,90820.586
2124,189048.64
2125,128427.88
2126,166710.9
2127,132337.55
2128,115677.13
2129,96937.516
2130,144938.72
2131,155155.52
2132,119382.555
2133,108894.2
2134,126251.016
2135,92132.78
2136,90672.85
2137,100182.1
2138,133552.03
2139,156698.58
2140,144417.97
2141,138016.05
2142,138017.0
2143,145621.67
2144,89958.805
2145,135362.72
2146,161719.17
2147,174168.56
2148,123417.07
2149,144630.47
2150,226792.12
2151,116904.37
2152,178573.9
2153,159585.33
2154,111484.57
2155,131721.92
2156,234361.9
2157,234808.0
2158,248418.92
2159,212417.7
2160,170168.16
2161,242831.52
2162,325922.47
2163,333420.34
2164,258854.83
2165,185726.73
2166,141884.28
2167,226759.98
2168,204156.16
2169,190754.69
2170,227931.05
2171,151510.17
2172,134000.34
2173,151642.05
2174,235355.06
2175,302543.6
2176,325578.12
2177,232496.9
2178,213615.44
2179,145938.47
2180,231695.45
2181,182708.05
2182,211326.73
2183,195812.1
2184,123991.68
2185,125745.74
2186,142946.03
2187,151056.88
2188,163121.22
2189,181364.81
2190,93779.91
2191,95201.08
2192,95676.82
2193,95371.93
2194,99069.375
2195,116574.914
2196,100502.92
2197,110543.61
2198,143646.14
2199,177022.39
2200,137572.98
2201,146922.75
2202,219843.27
2203,167419.98
2204,188677.31
2205,119278.805
2206,128485.88
2207,208962.8
2208,244191.52
2209,190261.28
2210,121132.875
2211,104498.44
2212,109603.75
2213,107514.2
2214,135657.34
2215,96384.81
2216,137571.25
2217,58020.504
2218,98387.37
2219,72792.94
2220,81480.03
2221,335462.3
2222,239416.03
2223,263748.66
2224,219681.11
2225,131099.48
2226,177067.14
2227,196173.62
2228,264947.75
2229,240337.38
2230,169194.75
2231,220571.17
2232,158540.28
2233,178773.77
2234,261203.39
2235,201828.52
2236,300184.03
2237,378615.2
2238,207777.03
2239,116546.734
2240,168430.86
2241,153720.64
2242,132969.27
2243,123161.09
2244,98920.914
2245,91809.945
2246,144850.7
2247,108539.39
2248,124337.71
2249,130635.91
2250,130528.0
2251,141608.52
2252,168869.73
2253,163218.1
2254,178893.83
2255,198786.22
2256,185920.77
2257,184149.89
2258,178063.16
2259,171533.3
2260,160119.94
2261,180857.48
2262,196477.38
2263,331974.5
2264,406541.2
2265,156383.19
2266,277079.3
2267,386071.0
2268,388116.34
2269,152144.94
2270,181367.67
2271,228665.53
2272,208384.45
2273,168624.25
2274,182144.23
2275,162444.06
2276,181002.81
2277,186698.56
2278,150545.14
2279,129697.5
2280,125604.0
2281,175567.56
2282,181753.16
2283,87232.62
2284,114993.99
2285,142047.5
2286,125623.02
2287,364054.78
2288,276884.3
2289,387161.34
2290,469123.0
2291,304157.25
2292,449573.3
2293,448454.03
2294,443657.16
2295,445460.12
2296,299543.1
2297,293090.72
2298,332188.1
2299,420462.06
2300,324078.44
2301,263693.94
2302,233030.48
2303,246024.58
2304,233428.23
2305,190272.62
2306,186355.97
2307,191825.38
2308,209515.14
2309,275434.47
2310,207131.39
2311,177446.84
2312,187375.97
2313,176160.95
2314,167740.83
2315,173578.5
2316,194271.58
2317,182112.52
2318,181546.16
2319,180043.38
2320,199311.78
2321,247622.72
2322,166375.44
2323,195976.28
2324,168615.78
2325,203009.14
2326,162341.12
2327,217574.6
2328,231602.42
2329,182885.66
2330,177709.39
2331,365124.62
2332,418535.66
2333,308267.9
2334,256373.83
2335,264961.1
2336,335709.4
2337,224418.77
2338,276183.66
2339,226229.45
2340,412383.12
2341,219909.36
2342,235880.06
2343,225014.81
2344,237056.38
2345,231683.56
2346,232048.25
2347,206123.83
2348,237867.58
2349,176974.28
2350,270930.06
2351,259191.2
2352,261725.27
2353,256758.62
2354,124107.695
2355,142684.36
2356,153242.14
2357,194511.61
2358,196709.38
2359,130756.09
2360,127343.266
2361,146279.92
2362,274103.7
2363,142137.39
2364,159843.0
2365,230145.8
2366,185508.06
2367,213607.61
2368,206061.42
2369,210518.12
2370,175169.69
2371,157891.1
2372,184910.33
2373,274900.25
2374,297532.1
2375,255088.72
2376,261403.6
2377,342864.16
2378,144823.5
2379,182513.88
2380,145195.88
2381,147781.78
2382,187001.9
2383,205579.98
2384,241595.25
2385,158274.1
2386,140719.06
2387,138836.84
2388,96116.15
2389,128320.17
2390,142603.42
2391,136913.45
2392,113364.46
2393,164004.17
2394,148879.9
2395,191903.2
2396,151362.55
2397,206952.89
2398,120753.06
2399,67170.56
2400,61049.688
2401,119595.11
2402,138446.55
2403,126297.6
2404,150498.56
2405,163984.77
2406,141158.53
2407,130655.22
2408,139749.1
2409,135537.61
2410,163122.55
2411,123453.06
2412,163103.44
2413,139953.9
2414,139655.44
2415,128904.12
2416,120879.06
2417,124527.484
2418,127013.77
2419,126266.26
2420,126605.53
2421,146593.22
2422,122240.695
2423,120197.2
2424,158657.77
2425,200950.75
2426,118666.17
2427,139739.58
2428,186738.9
2429,107682.54
2430,140442.88
2431,117427.71
2432,141284.12
2433,140707.52
2434,135768.39
2435,141984.3
2436,105901.914
2437,108551.06
2438,123581.78
2439,107856.83
2440,124412.24
2441,84564.36
2442,95025.01
2443,120890.13
2444,125593.93
2445,78593.34
2446,118506.805
2447,212959.52
2448,129462.96
2449,104857.09
2450,152489.17
2451,145700.98
2452,187174.17
2453,94660.77
2454,118822.445
2455,102986.58
2456,133983.61
2457,130088.2
2458,112428.445
2459,104388.44
2460,146723.61
2461,118696.414
2462,137239.86
2463,114313.484
2464,170039.62
2465,129879.68
2466,116723.93
2467,151460.89
2468,85399.41
2469,79130.77
2470,180765.75
2471,217625.1
2472,169382.69
2473,118888.99
2474,99985.81
2475,215421.88
2476,106478.95
2477,124967.74
2478,161228.95
2479,115076.484
2480,140687.75
2481,134191.17
2482,125999.914
2483,118098.164
2484,120874.15
2485,123636.875
2486,155177.11
2487,189639.34
2488,156258.39
2489,149289.11
2490,164877.23
2491,78019.9
2492,185100.25
2493,154698.58
2494,166199.52
2495,97642.17
2496,241296.28
2497,143221.06
2498,111877.99
2499,95941.51
2500,124907.4
2501,137623.84
2502,154358.88
2503,98867.11
2504,199508.44
2505,227277.84
2506,245607.53
2507,289244.75
2508,245799.2
2509,210172.44
2510,230836.6
2511,180002.86
2512,201393.3
2513,224649.22
2514,246436.47
2515,154783.62
2516,162531.2
2517,136876.75
2518,151815.56
2519,218902.56
2520,200528.34
2521,189461.98
2522,229125.56
2523,132133.52
2524,141480.95
2525,145830.48
2526,148848.27
2527,133447.23
2528,133337.4
2529,140237.6
2530,118372.766
2531,254729.23
2532,224940.12
2533,195978.61
2534,231506.52
2535,317981.56
2536,254143.6
2537,251515.19
2538,190303.55
2539,197956.39
2540,172152.45
2541,185295.45
2542,152430.8
2543,132929.36
2544,123497.11
2545,122530.01
2546,139713.62
2547,140204.94
2548,147992.39
2549,162608.03
2550,449767.84
2551,137211.02
2552,129500.38
2553,97325.59
2554,100489.234
2555,112612.33
2556,95980.266
2557,104857.42
2558,149801.88
2559,125559.3
2560,135426.69
2561,121526.49
2562,123081.84
2563,139088.38
2564,165869.23
2565,124769.07
2566,161498.06
2567,123929.51
2568,220831.67
2569,198103.42
2570,120671.414
2571,160919.72
2572,175360.47
2573,220343.17
2574,277376.72
2575,122009.9
2576,131838.7
2577,158432.27
2578,93922.47
2579,78529.82
2580,135704.89
2581,126930.64
2582,110313.875
2583,276745.03
2584,165476.78
2585,175411.02
2586,199894.0
2587,197737.25
2588,152083.8
2589,145363.53
2590,210075.14
2591,216081.84
2592,212703.5
2593,253931.94
2594,174715.1
2595,186824.08
2596,350163.03
2597,168734.28
2598,267386.4
2599,325630.34
2600,137795.2
2601,141717.27
2602,84224.984
2603,90247.39
2604,84143.89
2605,83259.92
2606,148319.64
2607,170735.73
2608,203151.08
2609,163289.39
2610,107181.64
2611,121853.13
2612,153992.95
2613,125710.445
2614,124006.766
2615,153608.75
2616,143187.73
2617,181574.11
2618,182076.56
2619,193553.19
2620,189669.8
2621,177024.3
2622,183916.8
2623,245481.89
2624,274635.16
2625,311874.25
2626,168812.55
2627,173103.0
2628,452010.88
2629,579706.75
2630,329136.06
2631,443395.9
2632,455233.97
2633,300252.9
2634,430812.25
2635,154389.84
2636,195195.42
2637,169373.2
2638,249698.36
2639,187661.2
2640,156805.53
2641,112233.84
2642,186164.39
2643,106075.016
2644,124244.586
2645,94060.086
2646,91817.67
2647,95082.43
2648,135770.77
2649,146783.62
2650,140889.48
2651,145017.1
2652,411892.88
2653,262043.81
2654,252576.78
2655,392156.38
2656,308339.53
2657,317221.8
2658,281710.22
2659,288827.66
2660,330028.4
2661,345266.22
2662,369309.94
2663,282446.56
2664,273619.28
2665,322421.03
2666,283671.9
2667,164546.66
2668,184001.28
2669,168554.25
2670,269467.75
2671,182415.44
2672,186881.6
2673,203458.45
2674,192884.6
2675,173157.11
2676,188976.11
2677,200363.92
2678,248444.55
2679,276602.2
2680,289453.84
2681,419656.0
2682,342534.44
2683,569411.7
2684,320242.38
2685,385529.12
2686,270367.53
2687,315949.1
2688,222752.23
2689,211824.44
2690,479608.3
2691,190191.42
2692,133456.73
2693,199778.25
2694,127468.15
2695,189329.95
2696,182546.9
2697,198177.27
2698,199684.92
2699,175290.62
2700,152248.66
2701,159889.31
2702,120630.49
2703,139818.03
2704,144171.3
2705,123453.81
2706,120844.93
2707,118290.87
2708,133206.69
2709,99825.82
2710,122218.484
2711,282815.44
2712,408997.0
2713,175151.53
2714,147754.47
2715,175945.52
2716,157444.45
2717,179719.28
2718,217735.03
2719,158000.25
2720,164436.48
2721,144570.58
2722,152759.75
2723,140388.03
2724,130008.41
2725,140080.67
2726,144232.42
2727,179674.66
2728,165208.97
2729,157538.45
2730,141870.61
2731,114694.98
2732,117332.836
2733,166378.97
2734,139689.22
2735,127542.01
2736,135356.86
2737,121912.36
2738,137080.0
2739,163053.92
2740,138239.7
2741,147239.19
2742,158042.05
2743,152489.6
2744,161163.64
2745,134631.58
2746,137297.25
2747,143330.53
2748,122008.234
2749,127879.305
2750,136120.22
2751,134278.14
2752,182758.86
2753,155240.61
2754,190905.22
2755,128798.07
2756,87195.65
2757,64911.08
2758,85578.1
2759,158227.14
2760,133079.23
2761,144767.9
2762,154768.05
2763,200649.33
2764,152080.02
2765,272832.6
2766,134616.05
2767,89831.29
2768,120345.5
2769,138203.2
2770,142788.69
2771,115873.305
2772,116624.95
2773,140408.62
2774,131038.76
2775,124694.99
2776,144323.5
2777,151290.78
2778,107810.52
2779,108230.68
2780,94434.44
2781,91151.86
2782,93555.555
2783,86116.91
2784,126885.29
2785,123549.94
2786,74928.07
2787,115451.67
2788,79309.92
2789,187130.97
2790,83860.36
2791,119378.69
2792,77779.14
2793,185933.33
2794,94576.805
2795,124029.19
2796,95426.27
2797,177042.67
2798,110869.195
2799,121143.02
2800,65747.93
2801,99814.07
2802,131956.69
2803,167948.9
2804,132740.86
2805,84089.23
2806,89952.82
2807,153246.58
2808,148951.1
2809,124423.79
2810,131487.38
2811,147040.7
2812,144180.33
2813,143690.83
2814,142349.75
2815,98836.06
2816,225177.34
2817,155753.92
2818,124761.18
2819,175521.89
2820,135540.42
2821,110319.52
2822,180643.78
2823,247855.7
2824,176915.27
2825,138926.8
2826,133706.9
2827,141399.81
2828,200199.81
2829,192341.67
2830,233617.89
2831,182927.23
2832,257165.48
2833,274327.06
2834,208753.61
2835,217192.8
2836,192948.7
2837,156708.6
2838,147445.28
2839,177966.66
2840,198725.27
2841,206254.16
2842,231131.8
2843,162291.05
2844,152766.4
2845,121077.12
2846,208431.28
2847,200242.77
2848,233637.7
2849,210595.12
2850,269198.1
2851,251127.81
2852,231777.73
2853,234615.38
2854,139736.94
2855,198693.48
2856,202053.5
2857,188293.05
2858,205376.14
2859,137981.25
2860,121022.28
2861,128387.9
2862,196353.19
2863,129785.266
2864,252113.73
2865,135780.64
2866,132969.33
2867,91544.25
2868,114576.65
2869,119293.46
2870,151535.11
2871,102357.39
2872,43814.137
2873,96723.26
2874,135700.42
2875,110758.3
2876,155163.92
2877,133486.36
2878,166761.77
2879,148019.56
2880,103250.36
2881,165470.53
2882,179581.45
2883,174109.6
2884,175899.39
2885,196256.2
2886,195693.6
2887,84916.02
2888,126245.016
2889,62645.586
2890,75767.36
2891,136083.83
2892,55978.58
2893,106107.67
2894,68844.4
2895,322341.62
2896,280964.34
2897,202613.39
2898,158642.06
2899,221577.56
2900,151849.16
2901,189989.3
2902,196883.72
2903,370947.62
2904,377301.62
2905,102263.77
2906,206954.58
2907,120566.9
2908,133037.25
2909,132828.52
2910,80935.27
2911,84388.125
2912,159864.77
2913,82275.37
2914,77556.234
2915,77754.984
2916,80153.24
2917,146336.84
2918,107412.766
2919,223960.84
